"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000651","인천동막초등학교","02","공립","N","","5","125","25","4","98","24.5","4","105","26.3","5","121","24.2","5","129","25.8","5","118","23.6","1","5","5","0","0","0","29","701","24.2","34","20.6"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000652","인천동부초등학교","02","공립","N","","5","118","23.6","4","85","21.3","5","112","22.4","4","90","22.5","3","77","25.7","4","90","22.5","1","6","6","0","0","0","26","578","22.2","29","19.9"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000653","인천동춘초등학교","02","공립","N","","4","88","22","4","86","21.5","3","70","23.3","4","93","23.3","5","106","21.2","5","121","24.2","1","6","6","0","0","0","26","570","21.9","31","18.4"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000654","인천만수북초등학교","02","공립","N","","8","195","24.4","7","168","24","6","161","26.8","6","150","25","6","144","24","6","156","26","2","15","7.5","0","0","0","41","989","24.1","47","21"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000655","인천만수초등학교","02","공립","N","","3","69","23","3","52","17.3","3","58","19.3","3","69","23","4","91","22.8","4","86","21.5","2","11","5.5","0","0","0","22","436","19.8","24","18.2"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000656","인천만월초등학교","02","공립","N","","2","50","25","3","57","19","2","49","24.5","2","45","22.5","3","60","20","3","54","18","3","13","4.3","0","0","0","18","328","18.2","18","18.2"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000657","인천문남초등학교","02","공립","N","","4","104","26","4","102","25.5","4","96","24","4","113","28.3","6","137","22.8","5","120","24","0","0","0","0","0","0","27","672","24.9","34","19.8"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000658","인천박문초등학교","02","사립","N","","3","90","30","3","88","29.3","3","85","28.3","3","89","29.7","3","90","30","3","74","24.7","0","0","0","0","0","0","18","516","28.7","28","18.4"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000659","인천석정초등학교","02","공립","N","","8","198","24.8","6","158","26.3","7","168","24","7","176","25.1","7","177","25.3","9","214","23.8","2","10","5","0","0","0","46","1101","23.9","52","21.2"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000660","인천석천초등학교","02","공립","N","","7","182","26","8","203","25.4","7","177","25.3","7","165","23.6","7","178","25.4","7","160","22.9","2","9","4.5","0","0","0","45","1074","23.9","51","21.1"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000661","인천선학초등학교","02","공립","N","","6","138","23","4","97","24.3","5","115","23","5","102","20.4","5","121","24.2","5","109","21.8","2","10","5","0","0","0","32","692","21.6","37","18.7"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000663","인천성리초등학교","02","공립","N","","5","125","25","4","104","26","4","104","26","4","104","26","5","130","26","4","107","26.8","2","14","7","0","0","0","28","688","24.6","32","21.5"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000664","인천소래초등학교","02","공립","N","","5","110","22","4","103","25.8","4","92","23","4","89","22.3","4","89","22.3","4","84","21","1","5","5","0","0","0","26","572","22","30","19.1"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000665","인천송도초등학교","02","공립","N","","5","105","21","4","98","24.5","4","84","21","5","114","22.8","4","94","23.5","5","107","21.4","2","11","5.5","0","0","0","29","613","21.1","37","16.6"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000666","인천약산초등학교","02","공립","N","","5","114","22.8","5","111","22.2","4","80","20","5","115","23","5","115","23","5","118","23.6","2","9","4.5","0","0","0","31","662","21.4","35","18.9"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000667","인천연성초등학교","02","공립","N","","7","182","26","6","163","27.2","5","146","29.2","7","188","26.9","7","173","24.7","8","200","25","0","0","0","0","0","0","40","1052","26.3","49","21.5"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000668","인천연수초등학교","02","공립","N","","4","102","25.5","3","77","25.7","4","92","23","3","74","24.7","4","98","24.5","4","98","24.5","2","9","4.5","0","0","0","24","550","22.9","29","19"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000669","인천연화초등학교","02","공립","N","","5","128","25.6","6","146","24.3","5","121","24.2","5","136","27.2","6","140","23.3","5","129","25.8","1","8","8","0","0","0","33","808","24.5","39","20.7"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000670","인천옥련초등학교","02","공립","N","","8","200","25","8","194","24.3","6","165","27.5","8","208","26","7","172","24.6","8","197","24.6","1","13","13","0","0","0","46","1149","25","54","21.3"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000671","인천인동초등학교","02","공립","N","","8","209","26.1","8","195","24.4","6","160","26.7","8","193","24.1","9","212","23.6","8","193","24.1","1","5","5","0","0","0","48","1167","24.3","55","21.2"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000673","인천인수초등학교","02","공립","N","","4","90","22.5","5","112","22.4","4","91","22.8","4","86","21.5","5","121","24.2","5","126","25.2","1","11","11","0","0","0","28","637","22.8","33","19.3"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000674","인천장수초등학교","02","공립","N","","3","63","21","3","58","19.3","2","48","24","2","53","26.5","3","57","19","3","61","20.3","2","12","6","0","0","0","18","352","19.6","19","18.5"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000675","인천조동초등학교","02","공립","N","","6","163","27.2","6","142","23.7","7","155","22.1","7","163","23.3","8","181","22.6","8","195","24.4","2","10","5","0","0","0","44","1009","22.9","51","19.8"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000676","인천주원초등학교","02","공립","N","","3","57","19","2","39","19.5","2","37","18.5","2","49","24.5","3","64","21.3","2","45","22.5","2","10","5","0","0","0","16","301","18.8","18","16.7"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000677","인천중앙초등학교","02","공립","N","","4","93","23.3","5","111","22.2","4","88","22","4","83","20.8","4","104","26","4","100","25","2","7","3.5","0","0","0","27","586","21.7","29","20.2"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000678","인천청량초등학교","02","공립","N","","6","148","24.7","5","130","26","6","150","25","6","159","26.5","8","188","23.5","6","156","26","1","5","5","0","0","0","38","936","24.6","45","20.8"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000679","인천청학초등학교","02","공립","N","","5","123","24.6","5","109","21.8","4","98","24.5","5","122","24.4","5","126","25.2","5","123","24.6","1","3","3","0","0","0","30","704","23.5","34","20.7"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000680","인천함박초등학교","02","공립","N","","4","105","26.3","3","71","23.7","4","104","26","4","104","26","5","112","22.4","4","97","24.3","0","0","0","0","0","0","24","593","24.7","32","18.5"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000802","인천가림초등학교","02","공립","N","","3","72","24","3","65","21.7","3","79","26.3","3","72","24","4","91","22.8","3","74","24.7","1","4","4","0","0","0","20","457","22.9","23","19.9"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000803","인천가석초등학교","02","공립","N","","3","80","26.7","3","65","21.7","4","92","23","4","80","20","5","106","21.2","4","97","24.3","2","10","5","0","0","0","25","530","21.2","31","17.1"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000804","인천가정초등학교","02","공립","N","","6","137","22.8","5","119","23.8","4","100","25","6","132","22","6","154","25.7","6","138","23","1","4","4","0","0","0","34","784","23.1","40","19.6"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000805","인천가좌초등학교","02","공립","N","","5","119","23.8","5","122","24.4","5","114","22.8","4","86","21.5","5","113","22.6","5","126","25.2","2","16","8","0","0","0","31","696","22.5","34","20.5"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000806","인천가현초등학교","02","공립","N","","5","110","22","5","124","24.8","4","96","24","5","114","22.8","5","115","23","4","89","22.3","1","3","3","0","0","0","29","651","22.4","34","19.1"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000807","인천갈산초등학교","02","공립","N","","3","64","21.3","3","67","22.3","2","49","24.5","4","84","21","4","78","19.5","3","78","26","2","13","6.5","0","0","0","21","433","20.6","25","17.3"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000808","인천갈월초등학교","02","공립","N","","6","171","28.5","6","133","22.2","6","135","22.5","6","137","22.8","6","141","23.5","6","142","23.7","2","14","7","0","0","0","38","873","23","43","20.3"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000809","인천개흥초등학교","02","공립","N","","3","66","22","3","63","21","3","80","26.7","3","62","20.7","4","93","23.3","4","99","24.8","2","8","4","0","0","0","22","471","21.4","24","19.6"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000810","인천건지초등학교","02","공립","N","","3","81","27","3","68","22.7","3","63","21","4","102","25.5","4","106","26.5","4","90","22.5","2","13","6.5","0","0","0","23","523","22.7","25","20.9"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000811","인천검단초등학교","02","공립","N","","6","168","28","6","165","27.5","6","149","24.8","6","145","24.2","6","158","26.3","5","124","24.8","1","8","8","0","0","0","36","917","25.5","43","21.3"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000812","인천계산초등학교","02","공립","N","","4","80","20","3","63","21","3","62","20.7","3","77","25.7","3","74","24.7","3","77","25.7","2","12","6","0","0","0","21","445","21.2","22","20.2"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000813","인천계양초등학교","02","공립","N","","5","124","24.8","4","93","23.3","4","87","21.8","4","92","23","4","89","22.3","3","72","24","1","4","4","0","0","0","25","561","22.4","29","19.3"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000815","인천구산초등학교","02","공립","N","","6","143","23.8","5","114","22.8","4","102","25.5","5","127","25.4","5","138","27.6","7","160","22.9","0","0","0","0","0","0","32","784","24.5","39","20.1"
